sample,test_size,alpha,actual_prop,pred_prop,abs_error,acc,quantifier
3,40,0.7,0.7,0.45,0.25,0.75,CC
3,40,0.7,0.7,0.6,0.1,0.8,ACC
3,40,0.7,0.7,0.45,0.25,0.75,PCC
3,40,0.7,0.7,0.5,0.2,0.8,PACC
3,40,0.7,0.7,0.53,0.17,0.82,X
3,40,0.7,0.7,0.49,0.21,0.78,MAX
3,40,0.7,0.7,0.44,0.26,0.72,T50
3,40,0.7,0.7,0.53,0.17,0.82,MS
3,40,0.7,0.7,0.5,0.2,0.8,DyS
3,40,0.7,0.7,0.44,0.26,0.72,HDy
3,40,0.7,0.7,0.53,0.17,0.82,SORD
1,40,0.8,0.8,0.5,0.3,0.65,CC
1,40,0.8,0.8,0.68,0.12,0.82,ACC
1,40,0.8,0.8,0.52,0.28,0.68,PCC
1,40,0.8,0.8,0.56,0.24,0.72,PACC
1,40,0.8,0.8,0.7,0.1,0.8,X
1,40,0.8,0.8,0.65,0.15,0.8,MAX
1,40,0.8,0.8,0.44,0.36,0.6,T50
1,40,0.8,0.8,0.66,0.14,0.82,MS
1,40,0.8,0.8,0.69,0.11,0.8,DyS
1,40,0.8,0.8,0.68,0.12,0.82,HDy
1,40,0.8,0.8,0.67,0.13,0.82,SORD
2,40,0.8,0.8,0.57,0.23,0.78,CC
2,40,0.8,0.8,0.78,0.02,0.93,ACC
2,40,0.8,0.8,0.54,0.26,0.72,PCC
2,40,0.8,0.8,0.63,0.17,0.82,PACC
2,40,0.8,0.8,0.8,0.0,0.9,X
2,40,0.8,0.8,0.75,0.05,0.9,MAX
2,40,0.8,0.8,0.44,0.36,0.62,T50
2,40,0.8,0.8,0.71,0.09,0.88,MS
2,40,0.8,0.8,0.72,0.08,0.88,DyS
2,40,0.8,0.8,0.64,0.16,0.82,HDy
2,40,0.8,0.8,0.71,0.09,0.88,SORD
3,40,0.8,0.8,0.57,0.23,0.72,CC
3,40,0.8,0.8,0.78,0.02,0.82,ACC
3,40,0.8,0.8,0.56,0.24,0.7,PCC
3,40,0.8,0.8,0.65,0.15,0.75,PACC
3,40,0.8,0.8,0.86,0.06,0.8,X
3,40,0.8,0.8,0.81,0.01,0.8,MAX
3,40,0.8,0.8,0.44,0.36,0.57,T50
3,40,0.8,0.8,0.74,0.06,0.8,MS
3,40,0.8,0.8,0.77,0.03,0.82,DyS
3,40,0.8,0.8,0.72,0.08,0.78,HDy
3,40,0.8,0.8,0.74,0.06,0.8,SORD
1,40,0.9,0.9,0.55,0.35,0.6,CC
1,40,0.9,0.9,0.75,0.15,0.7,ACC
1,40,0.9,0.9,0.54,0.36,0.6,PCC
1,40,0.9,0.9,0.62,0.28,0.62,PACC
1,40,0.9,0.9,0.73,0.17,0.68,X
1,40,0.9,0.9,0.71,0.19,0.65,MAX
1,40,0.9,0.9,0.49,0.41,0.57,T50
1,40,0.9,0.9,0.69,0.21,0.65,MS
1,40,0.9,0.9,0.75,0.15,0.7,DyS
1,40,0.9,0.9,0.7,0.2,0.65,HDy
1,40,0.9,0.9,0.69,0.21,0.65,SORD
2,40,0.9,0.9,0.42,0.48,0.53,CC
2,40,0.9,0.9,0.56,0.34,0.65,ACC
2,40,0.9,0.9,0.48,0.42,0.57,PCC
2,40,0.9,0.9,0.49,0.41,0.6,PACC
2,40,0.9,0.9,0.63,0.27,0.68,X
2,40,0.9,0.9,0.58,0.32,0.62,MAX
2,40,0.9,0.9,0.54,0.36,0.62,T50
2,40,0.9,0.9,0.57,0.33,0.62,MS
2,40,0.9,0.9,0.68,0.22,0.68,DyS
2,40,0.9,0.9,0.68,0.22,0.68,HDy
2,40,0.9,0.9,0.57,0.33,0.62,SORD
3,40,0.9,0.9,0.47,0.43,0.57,CC
3,40,0.9,0.9,0.63,0.27,0.68,ACC
3,40,0.9,0.9,0.53,0.37,0.62,PCC
3,40,0.9,0.9,0.51,0.39,0.6,PACC
3,40,0.9,0.9,0.89,0.01,0.85,X
3,40,0.9,0.9,0.84,0.06,0.78,MAX
3,40,0.9,0.9,0.34,0.56,0.45,T50
3,40,0.9,0.9,0.64,0.26,0.65,MS
3,40,0.9,0.9,0.91,0.01,0.88,DyS
3,40,0.9,0.9,0.87,0.03,0.82,HDy
3,40,0.9,0.9,0.67,0.23,0.68,SORD
1,40,1.0,1.0,0.57,0.43,0.57,CC
1,40,1.0,1.0,0.78,0.22,0.78,ACC
1,40,1.0,1.0,0.59,0.41,0.57,PCC
1,40,1.0,1.0,0.65,0.35,0.65,PACC
1,40,1.0,1.0,0.96,0.04,0.95,X
1,40,1.0,1.0,0.91,0.09,0.93,MAX
1,40,1.0,1.0,0.59,0.41,0.57,T50
1,40,1.0,1.0,0.78,0.22,0.78,MS
1,40,1.0,1.0,0.87,0.13,0.88,DyS
1,40,1.0,1.0,0.76,0.24,0.75,HDy
1,40,1.0,1.0,0.78,0.22,0.78,SORD
2,40,1.0,1.0,0.78,0.22,0.78,CC
2,40,1.0,1.0,1.0,0.0,1.0,ACC
2,40,1.0,1.0,0.68,0.32,0.68,PCC
2,40,1.0,1.0,0.88,0.12,0.88,PACC
2,40,1.0,1.0,0.99,0.01,1.0,X
2,40,1.0,1.0,0.94,0.06,0.95,MAX
2,40,1.0,1.0,0.64,0.36,0.65,T50
2,40,1.0,1.0,0.95,0.05,0.95,MS
2,40,1.0,1.0,0.9,0.1,0.9,DyS
2,40,1.0,1.0,0.83,0.17,0.82,HDy
2,40,1.0,1.0,0.95,0.05,0.95,SORD
3,40,1.0,1.0,0.6,0.4,0.6,CC
3,40,1.0,1.0,0.82,0.18,0.82,ACC
3,40,1.0,1.0,0.6,0.4,0.6,PCC
3,40,1.0,1.0,0.69,0.31,0.68,PACC
3,40,1.0,1.0,0.89,0.11,0.9,X
3,40,1.0,1.0,0.84,0.16,0.85,MAX
3,40,1.0,1.0,0.59,0.41,0.57,T50
3,40,1.0,1.0,0.8,0.2,0.8,MS
3,40,1.0,1.0,0.86,0.14,0.88,DyS
3,40,1.0,1.0,0.82,0.18,0.82,HDy
3,40,1.0,1.0,0.81,0.19,0.82,SORD
1,60,0.0,0.0,0.05,0.05,0.95,CC
1,60,0.0,0.0,0.01,0.01,0.98,ACC
1,60,0.0,0.0,0.17,0.17,0.83,PCC
1,60,0.0,0.0,0.0,0.0,1.0,PACC
1,60,0.0,0.0,0.19,0.19,0.82,X
1,60,0.0,0.0,0.22,0.22,0.78,MAX
1,60,0.0,0.0,0.01,0.01,0.98,T50
1,60,0.0,0.0,0.04,0.04,0.97,MS
1,60,0.0,0.0,0.04,0.04,0.97,DyS
1,60,0.0,0.0,0.06,0.06,0.95,HDy
1,60,0.0,0.0,0.04,0.04,0.97,SORD
2,60,0.0,0.0,0.05,0.05,0.95,CC
2,60,0.0,0.0,0.01,0.01,0.98,ACC
2,60,0.0,0.0,0.15,0.15,0.85,PCC
2,60,0.0,0.0,0.0,0.0,1.0,PACC
2,60,0.0,0.0,0.08,0.08,0.92,X
2,60,0.0,0.0,0.06,0.06,0.95,MAX
2,60,0.0,0.0,0.01,0.01,0.98,T50
2,60,0.0,0.0,0.02,0.02,0.98,MS
2,60,0.0,0.0,0.01,0.01,0.98,DyS
2,60,0.0,0.0,0.01,0.01,0.98,HDy
2,60,0.0,0.0,0.02,0.02,0.98,SORD
3,60,0.0,0.0,0.08,0.08,0.92,CC
3,60,0.0,0.0,0.06,0.06,0.95,ACC
3,60,0.0,0.0,0.19,0.19,0.82,PCC
3,60,0.0,0.0,0.03,0.03,0.97,PACC
3,60,0.0,0.0,0.15,0.15,0.85,X
3,60,0.0,0.0,0.19,0.19,0.82,MAX
3,60,0.0,0.0,0.01,0.01,0.98,T50
3,60,0.0,0.0,0.06,0.06,0.95,MS
3,60,0.0,0.0,0.04,0.04,0.97,DyS
3,60,0.0,0.0,0.05,0.05,0.95,HDy
3,60,0.0,0.0,0.07,0.07,0.93,SORD
1,60,0.1,0.1,0.12,0.02,0.92,CC
1,60,0.1,0.1,0.12,0.02,0.92,ACC
1,60,0.1,0.1,0.22,0.12,0.82,PCC
1,60,0.1,0.1,0.07,0.03,0.93,PACC
1,60,0.1,0.1,0.17,0.07,0.87,X
1,60,0.1,0.1,0.19,0.09,0.85,MAX
1,60,0.1,0.1,0.05,0.05,0.95,T50
1,60,0.1,0.1,0.12,0.02,0.92,MS
1,60,0.1,0.1,0.11,0.01,0.92,DyS
1,60,0.1,0.1,0.09,0.01,0.95,HDy
1,60,0.1,0.1,0.12,0.02,0.92,SORD
2,60,0.1,0.1,0.12,0.02,0.95,CC
2,60,0.1,0.1,0.12,0.02,0.95,ACC
2,60,0.1,0.1,0.2,0.1,0.87,PCC
2,60,0.1,0.1,0.07,0.03,0.93,PACC
2,60,0.1,0.1,0.13,0.03,0.93,X
2,60,0.1,0.1,0.11,0.01,0.95,MAX
2,60,0.1,0.1,0.01,0.09,0.92,T50
2,60,0.1,0.1,0.11,0.01,0.95,MS
2,60,0.1,0.1,0.08,0.02,0.95,DyS
2,60,0.1,0.1,0.05,0.05,0.95,HDy
2,60,0.1,0.1,0.12,0.02,0.95,SORD
3,60,0.1,0.1,0.08,0.02,0.95,CC
3,60,0.1,0.1,0.06,0.04,0.95,ACC
3,60,0.1,0.1,0.19,0.09,0.88,PCC
3,60,0.1,0.1,0.04,0.06,0.93,PACC
3,60,0.1,0.1,0.13,0.03,0.93,X
3,60,0.1,0.1,0.15,0.05,0.92,MAX
3,60,0.1,0.1,0.05,0.05,0.95,T50
3,60,0.1,0.1,0.08,0.02,0.95,MS
3,60,0.1,0.1,0.09,0.01,0.95,DyS
3,60,0.1,0.1,0.08,0.02,0.95,HDy
3,60,0.1,0.1,0.08,0.02,0.95,SORD
1,60,0.2,0.2,0.18,0.02,0.92,CC
1,60,0.2,0.2,0.21,0.01,0.92,ACC
1,60,0.2,0.2,0.26,0.06,0.87,PCC
1,60,0.2,0.2,0.16,0.04,0.93,PACC
1,60,0.2,0.2,0.3,0.1,0.83,X
1,60,0.2,0.2,0.32,0.12,0.82,MAX
1,60,0.2,0.2,0.18,0.02,0.92,T50
1,60,0.2,0.2,0.21,0.01,0.92,MS
1,60,0.2,0.2,0.21,0.01,0.92,DyS
1,60,0.2,0.2,0.16,0.04,0.93,HDy
1,60,0.2,0.2,0.21,0.01,0.92,SORD
2,60,0.2,0.2,0.23,0.03,0.9,CC
2,60,0.2,0.2,0.28,0.08,0.85,ACC
2,60,0.2,0.2,0.29,0.09,0.85,PCC
2,60,0.2,0.2,0.21,0.01,0.92,PACC
2,60,0.2,0.2,0.3,0.1,0.83,X
2,60,0.2,0.2,0.35,0.15,0.78,MAX
2,60,0.2,0.2,0.15,0.05,0.88,T50
2,60,0.2,0.2,0.28,0.08,0.85,MS
2,60,0.2,0.2,0.25,0.05,0.88,DyS
2,60,0.2,0.2,0.2,0.0,0.9,HDy
2,60,0.2,0.2,0.28,0.08,0.85,SORD
3,60,0.2,0.2,0.13,0.07,0.93,CC
3,60,0.2,0.2,0.13,0.07,0.93,ACC
3,60,0.2,0.2,0.23,0.03,0.9,PCC
3,60,0.2,0.2,0.1,0.1,0.9,PACC
3,60,0.2,0.2,0.15,0.05,0.92,X
3,60,0.2,0.2,0.24,0.04,0.9,MAX
3,60,0.2,0.2,0.08,0.12,0.88,T50
3,60,0.2,0.2,0.14,0.06,0.93,MS
3,60,0.2,0.2,0.16,0.04,0.9,DyS
3,60,0.2,0.2,0.12,0.08,0.92,HDy
3,60,0.2,0.2,0.14,0.06,0.93,SORD
1,60,0.3,0.3,0.22,0.08,0.88,CC
1,60,0.3,0.3,0.26,0.04,0.83,ACC
1,60,0.3,0.3,0.29,0.01,0.85,PCC
1,60,0.3,0.3,0.22,0.08,0.88,PACC
1,60,0.3,0.3,0.26,0.04,0.83,X
1,60,0.3,0.3,0.28,0.02,0.85,MAX
1,60,0.3,0.3,0.25,0.05,0.85,T50
1,60,0.3,0.3,0.26,0.04,0.83,MS
1,60,0.3,0.3,0.26,0.04,0.83,DyS
1,60,0.3,0.3,0.2,0.1,0.87,HDy
1,60,0.3,0.3,0.26,0.04,0.83,SORD
2,60,0.3,0.3,0.27,0.03,0.9,CC
2,60,0.3,0.3,0.34,0.04,0.9,ACC
2,60,0.3,0.3,0.34,0.04,0.9,PCC
2,60,0.3,0.3,0.28,0.02,0.88,PACC
2,60,0.3,0.3,0.39,0.09,0.88,X
2,60,0.3,0.3,0.45,0.15,0.82,MAX
2,60,0.3,0.3,0.29,0.01,0.88,T50
2,60,0.3,0.3,0.33,0.03,0.9,MS
2,60,0.3,0.3,0.36,0.06,0.87,DyS
2,60,0.3,0.3,0.27,0.03,0.9,HDy
2,60,0.3,0.3,0.33,0.03,0.9,SORD
3,60,0.3,0.3,0.15,0.15,0.85,CC
3,60,0.3,0.3,0.16,0.14,0.83,ACC
3,60,0.3,0.3,0.25,0.05,0.78,PCC
3,60,0.3,0.3,0.12,0.18,0.82,PACC
3,60,0.3,0.3,0.24,0.06,0.8,X
3,60,0.3,0.3,0.26,0.04,0.77,MAX
3,60,0.3,0.3,0.08,0.22,0.78,T50
3,60,0.3,0.3,0.16,0.14,0.83,MS
3,60,0.3,0.3,0.17,0.13,0.83,DyS
3,60,0.3,0.3,0.11,0.19,0.8,HDy
3,60,0.3,0.3,0.16,0.14,0.83,SORD
1,60,0.4,0.4,0.32,0.08,0.88,CC
1,60,0.4,0.4,0.41,0.01,0.83,ACC
1,60,0.4,0.4,0.33,0.07,0.87,PCC
1,60,0.4,0.4,0.32,0.08,0.88,PACC
1,60,0.4,0.4,0.28,0.12,0.85,X
1,60,0.4,0.4,0.28,0.12,0.85,MAX
1,60,0.4,0.4,0.25,0.15,0.82,T50
1,60,0.4,0.4,0.34,0.06,0.87,MS
1,60,0.4,0.4,0.32,0.08,0.88,DyS
1,60,0.4,0.4,0.26,0.14,0.83,HDy
1,60,0.4,0.4,0.35,0.05,0.85,SORD
2,60,0.4,0.4,0.32,0.08,0.88,CC
2,60,0.4,0.4,0.41,0.01,0.87,ACC
2,60,0.4,0.4,0.34,0.06,0.92,PCC
2,60,0.4,0.4,0.29,0.11,0.85,PACC
2,60,0.4,0.4,0.46,0.06,0.9,X
2,60,0.4,0.4,0.45,0.05,0.92,MAX
2,60,0.4,0.4,0.12,0.28,0.72,T50
2,60,0.4,0.4,0.39,0.01,0.88,MS
2,60,0.4,0.4,0.32,0.08,0.88,DyS
2,60,0.4,0.4,0.19,0.21,0.78,HDy
2,60,0.4,0.4,0.4,0.0,0.87,SORD
3,60,0.4,0.4,0.35,0.05,0.85,CC
3,60,0.4,0.4,0.46,0.06,0.8,ACC
3,60,0.4,0.4,0.36,0.04,0.83,PCC
3,60,0.4,0.4,0.35,0.05,0.85,PACC
3,60,0.4,0.4,0.39,0.01,0.85,X
3,60,0.4,0.4,0.39,0.01,0.85,MAX
3,60,0.4,0.4,0.15,0.25,0.75,T50
3,60,0.4,0.4,0.4,0.0,0.87,MS
3,60,0.4,0.4,0.36,0.04,0.83,DyS
3,60,0.4,0.4,0.26,0.14,0.83,HDy
3,60,0.4,0.4,0.4,0.0,0.87,SORD
1,60,0.5,0.5,0.37,0.13,0.83,CC
1,60,0.5,0.5,0.49,0.01,0.88,ACC
1,60,0.5,0.5,0.41,0.09,0.83,PCC
1,60,0.5,0.5,0.4,0.1,0.83,PACC
1,60,0.5,0.5,0.54,0.04,0.83,X
1,60,0.5,0.5,0.52,0.02,0.85,MAX
1,60,0.5,0.5,0.35,0.15,0.85,T50
1,60,0.5,0.5,0.45,0.05,0.85,MS
1,60,0.5,0.5,0.5,0.0,0.87,DyS
1,60,0.5,0.5,0.37,0.13,0.83,HDy
1,60,0.5,0.5,0.45,0.05,0.85,SORD
2,60,0.5,0.5,0.33,0.17,0.8,CC
2,60,0.5,0.5,0.43,0.07,0.87,ACC
2,60,0.5,0.5,0.37,0.13,0.83,PCC
2,60,0.5,0.5,0.35,0.15,0.82,PACC
2,60,0.5,0.5,0.48,0.02,0.92,X
2,60,0.5,0.5,0.45,0.05,0.88,MAX
2,60,0.5,0.5,0.29,0.21,0.78,T50
2,60,0.5,0.5,0.41,0.09,0.83,MS
2,60,0.5,0.5,0.4,0.1,0.83,DyS
2,60,0.5,0.5,0.33,0.17,0.8,HDy
2,60,0.5,0.5,0.41,0.09,0.83,SORD
3,60,0.5,0.5,0.32,0.18,0.78,CC
3,60,0.5,0.5,0.41,0.09,0.82,ACC
3,60,0.5,0.5,0.37,0.13,0.8,PCC
3,60,0.5,0.5,0.31,0.19,0.78,PACC
3,60,0.5,0.5,0.52,0.02,0.85,X
3,60,0.5,0.5,0.54,0.04,0.83,MAX
3,60,0.5,0.5,0.25,0.25,0.72,T50
3,60,0.5,0.5,0.4,0.1,0.8,MS
3,60,0.5,0.5,0.43,0.07,0.83,DyS
3,60,0.5,0.5,0.35,0.15,0.78,HDy
3,60,0.5,0.5,0.42,0.08,0.82,SORD
1,60,0.6,0.6,0.43,0.17,0.73,CC
1,60,0.6,0.6,0.57,0.03,0.73,ACC
1,60,0.6,0.6,0.44,0.16,0.73,PCC
1,60,0.6,0.6,0.44,0.16,0.73,PACC
1,60,0.6,0.6,0.65,0.05,0.75,X
1,60,0.6,0.6,0.63,0.03,0.73,MAX
1,60,0.6,0.6,0.25,0.35,0.58,T50
1,60,0.6,0.6,0.56,0.04,0.73,MS
1,60,0.6,0.6,0.57,0.03,0.73,DyS
1,60,0.6,0.6,0.42,0.18,0.72,HDy
1,60,0.6,0.6,0.57,0.03,0.73,SORD
2,60,0.6,0.6,0.35,0.25,0.68,CC
2,60,0.6,0.6,0.46,0.14,0.73,ACC
2,60,0.6,0.6,0.4,0.2,0.7,PCC
2,60,0.6,0.6,0.35,0.25,0.68,PACC
2,60,0.6,0.6,0.59,0.01,0.78,X
2,60,0.6,0.6,0.58,0.02,0.78,MAX
2,60,0.6,0.6,0.25,0.35,0.62,T50
2,60,0.6,0.6,0.46,0.14,0.73,MS
2,60,0.6,0.6,0.51,0.09,0.78,DyS
2,60,0.6,0.6,0.41,0.19,0.7,HDy
2,60,0.6,0.6,0.47,0.13,0.73,SORD
3,60,0.6,0.6,0.32,0.28,0.68,CC
3,60,0.6,0.6,0.41,0.19,0.72,ACC
3,60,0.6,0.6,0.4,0.2,0.73,PCC
3,60,0.6,0.6,0.35,0.25,0.72,PACC
3,60,0.6,0.6,0.52,0.08,0.82,X
3,60,0.6,0.6,0.52,0.08,0.82,MAX
3,60,0.6,0.6,0.35,0.25,0.72,T50
3,60,0.6,0.6,0.42,0.18,0.72,MS
3,60,0.6,0.6,0.49,0.11,0.78,DyS
3,60,0.6,0.6,0.42,0.18,0.72,HDy
3,60,0.6,0.6,0.43,0.17,0.73,SORD
1,60,0.7,0.7,0.43,0.27,0.73,CC
1,60,0.7,0.7,0.57,0.13,0.8,ACC
1,60,0.7,0.7,0.47,0.23,0.73,PCC
1,60,0.7,0.7,0.47,0.23,0.73,PACC
1,60,0.7,0.7,0.68,0.02,0.82,X
1,60,0.7,0.7,0.65,0.05,0.78,MAX
1,60,0.7,0.7,0.35,0.35,0.65,T50
1,60,0.7,0.7,0.58,0.12,0.82,MS
1,60,0.7,0.7,0.67,0.03,0.8,DyS
1,60,0.7,0.7,0.67,0.03,0.8,HDy
1,60,0.7,0.7,0.59,0.11,0.82,SORD
2,60,0.7,0.7,0.43,0.27,0.73,CC
2,60,0.7,0.7,0.57,0.13,0.83,ACC
2,60,0.7,0.7,0.46,0.24,0.77,PCC
2,60,0.7,0.7,0.46,0.24,0.77,PACC
2,60,0.7,0.7,0.65,0.05,0.85,X
2,60,0.7,0.7,0.63,0.07,0.83,MAX
2,60,0.7,0.7,0.32,0.38,0.62,T50
2,60,0.7,0.7,0.57,0.13,0.83,MS
2,60,0.7,0.7,0.61,0.09,0.85,DyS
2,60,0.7,0.7,0.46,0.24,0.77,HDy
2,60,0.7,0.7,0.57,0.13,0.83,SORD
3,60,0.7,0.7,0.48,0.22,0.72,CC
3,60,0.7,0.7,0.65,0.05,0.78,ACC
3,60,0.7,0.7,0.49,0.21,0.72,PCC
3,60,0.7,0.7,0.51,0.19,0.72,PACC
3,60,0.7,0.7,0.7,0.0,0.77,X
3,60,0.7,0.7,0.67,0.03,0.77,MAX
3,60,0.7,0.7,0.46,0.24,0.7,T50
3,60,0.7,0.7,0.62,0.08,0.75,MS
3,60,0.7,0.7,0.66,0.04,0.77,DyS
3,60,0.7,0.7,0.58,0.12,0.75,HDy
3,60,0.7,0.7,0.63,0.07,0.77,SORD
1,60,0.8,0.8,0.55,0.25,0.72,CC
1,60,0.8,0.8,0.75,0.05,0.82,ACC
1,60,0.8,0.8,0.54,0.26,0.7,PCC
1,60,0.8,0.8,0.62,0.18,0.78,PACC
1,60,0.8,0.8,0.76,0.04,0.83,X
1,60,0.8,0.8,0.71,0.09,0.82,MAX
1,60,0.8,0.8,0.49,0.31,0.65,T50
1,60,0.8,0.8,0.72,0.08,0.82,MS
1,60,0.8,0.8,0.71,0.09,0.82,DyS
1,60,0.8,0.8,0.63,0.17,0.77,HDy
1,60,0.8,0.8,0.72,0.08,0.82,SORD
2,60,0.8,0.8,0.57,0.23,0.77,CC
2,60,0.8,0.8,0.78,0.02,0.82,ACC
2,60,0.8,0.8,0.55,0.25,0.75,PCC
2,60,0.8,0.8,0.63,0.17,0.8,PACC
2,60,0.8,0.8,0.79,0.01,0.82,X
2,60,0.8,0.8,0.76,0.04,0.83,MAX
2,60,0.8,0.8,0.52,0.28,0.72,T50
2,60,0.8,0.8,0.75,0.05,0.85,MS
2,60,0.8,0.8,0.78,0.02,0.82,DyS
2,60,0.8,0.8,0.71,0.09,0.88,HDy
2,60,0.8,0.8,0.75,0.05,0.85,SORD
3,60,0.8,0.8,0.45,0.35,0.62,CC
3,60,0.8,0.8,0.6,0.2,0.7,ACC
3,60,0.8,0.8,0.49,0.31,0.65,PCC
3,60,0.8,0.8,0.5,0.3,0.67,PACC
3,60,0.8,0.8,0.72,0.08,0.75,X
3,60,0.8,0.8,0.69,0.11,0.72,MAX
3,60,0.8,0.8,0.46,0.34,0.63,T50
3,60,0.8,0.8,0.6,0.2,0.7,MS
3,60,0.8,0.8,0.67,0.13,0.73,DyS
3,60,0.8,0.8,0.57,0.23,0.7,HDy
3,60,0.8,0.8,0.62,0.18,0.72,SORD
1,60,0.9,0.9,0.63,0.27,0.67,CC
1,60,0.9,0.9,0.87,0.03,0.87,ACC
1,60,0.9,0.9,0.6,0.3,0.63,PCC
1,60,0.9,0.9,0.71,0.19,0.75,PACC
1,60,0.9,0.9,0.87,0.03,0.87,X
1,60,0.9,0.9,0.82,0.08,0.85,MAX
1,60,0.9,0.9,0.49,0.41,0.55,T50
1,60,0.9,0.9,0.83,0.07,0.87,MS
1,60,0.9,0.9,0.86,0.04,0.87,DyS
1,60,0.9,0.9,0.81,0.09,0.85,HDy
1,60,0.9,0.9,0.83,0.07,0.87,SORD
2,60,0.9,0.9,0.55,0.35,0.65,CC
2,60,0.9,0.9,0.75,0.15,0.82,ACC
2,60,0.9,0.9,0.56,0.34,0.67,PCC
2,60,0.9,0.9,0.6,0.3,0.7,PACC
2,60,0.9,0.9,0.83,0.07,0.87,X
2,60,0.9,0.9,0.78,0.12,0.82,MAX
2,60,0.9,0.9,0.49,0.41,0.58,T50
2,60,0.9,0.9,0.74,0.16,0.8,MS
2,60,0.9,0.9,0.81,0.09,0.85,DyS
2,60,0.9,0.9,0.73,0.17,0.8,HDy
2,60,0.9,0.9,0.74,0.16,0.8,SORD
3,60,0.9,0.9,0.58,0.32,0.65,CC
3,60,0.9,0.9,0.79,0.11,0.75,ACC
3,60,0.9,0.9,0.57,0.33,0.63,PCC
3,60,0.9,0.9,0.66,0.24,0.73,PACC
3,60,0.9,0.9,0.81,0.09,0.75,X
3,60,0.9,0.9,0.78,0.12,0.75,MAX
3,60,0.9,0.9,0.56,0.34,0.63,T50
3,60,0.9,0.9,0.73,0.17,0.73,MS
3,60,0.9,0.9,0.79,0.11,0.75,DyS
3,60,0.9,0.9,0.76,0.14,0.73,HDy
3,60,0.9,0.9,0.75,0.15,0.72,SORD
1,60,1.0,1.0,0.55,0.45,0.55,CC
1,60,1.0,1.0,0.75,0.25,0.75,ACC
1,60,1.0,1.0,0.59,0.41,0.58,PCC
1,60,1.0,1.0,0.65,0.35,0.65,PACC
1,60,1.0,1.0,0.87,0.13,0.87,X
1,60,1.0,1.0,0.82,0.18,0.82,MAX
1,60,1.0,1.0,0.66,0.34,0.67,T50
1,60,1.0,1.0,0.75,0.25,0.75,MS
1,60,1.0,1.0,0.87,0.13,0.87,DyS
1,60,1.0,1.0,0.8,0.2,0.8,HDy
1,60,1.0,1.0,0.77,0.23,0.77,SORD
2,60,1.0,1.0,0.68,0.32,0.68,CC
2,60,1.0,1.0,0.94,0.06,0.93,ACC
2,60,1.0,1.0,0.65,0.35,0.65,PCC
2,60,1.0,1.0,0.79,0.21,0.78,PACC
2,60,1.0,1.0,0.94,0.06,0.93,X
2,60,1.0,1.0,0.89,0.11,0.88,MAX
2,60,1.0,1.0,0.66,0.34,0.67,T50
2,60,1.0,1.0,0.88,0.12,0.88,MS
2,60,1.0,1.0,0.91,0.09,0.92,DyS
2,60,1.0,1.0,0.88,0.12,0.88,HDy
2,60,1.0,1.0,0.89,0.11,0.88,SORD
3,60,1.0,1.0,0.67,0.33,0.67,CC
3,60,1.0,1.0,0.93,0.07,0.93,ACC
3,60,1.0,1.0,0.64,0.36,0.63,PCC
3,60,1.0,1.0,0.78,0.22,0.78,PACC
3,60,1.0,1.0,0.98,0.02,0.98,X
3,60,1.0,1.0,0.93,0.07,0.93,MAX
3,60,1.0,1.0,0.73,0.27,0.73,T50
3,60,1.0,1.0,0.88,0.12,0.88,MS
3,60,1.0,1.0,0.9,0.1,0.9,DyS
3,60,1.0,1.0,0.84,0.16,0.83,HDy
3,60,1.0,1.0,0.89,0.11,0.88,SORD
