sample,test_size,alpha,actual_prop,pred_prop,abs_error,acc,quantifier
3,60,0.0,0.0,0.02,0.02,0.98,ACC
3,60,0.0,0.0,0.18,0.18,0.82,PCC
3,60,0.0,0.0,0.0,0.0,1.0,PACC
3,60,0.0,0.0,0.09,0.09,0.92,X
3,60,0.0,0.0,0.05,0.05,0.95,MAX
3,60,0.0,0.0,0.01,0.01,0.98,T50
3,60,0.0,0.0,0.03,0.03,0.97,MS
3,60,0.0,0.0,0.0,0.0,1.0,DyS
3,60,0.0,0.0,0.01,0.01,0.98,HDy
3,60,0.0,0.0,0.0,0.0,1.0,SORD
1,60,0.1,0.1,0.13,0.03,0.93,CC
1,60,0.1,0.1,0.16,0.06,0.9,ACC
1,60,0.1,0.1,0.26,0.16,0.8,PCC
1,60,0.1,0.1,0.14,0.04,0.93,PACC
1,60,0.1,0.1,0.12,0.02,0.95,X
1,60,0.1,0.1,0.19,0.09,0.88,MAX
1,60,0.1,0.1,0.15,0.05,0.92,T50
1,60,0.1,0.1,0.17,0.07,0.9,MS
1,60,0.1,0.1,0.15,0.05,0.92,DyS
1,60,0.1,0.1,0.12,0.02,0.95,HDy
1,60,0.1,0.1,0.16,0.06,0.9,SORD
2,60,0.1,0.1,0.13,0.03,0.93,CC
2,60,0.1,0.1,0.16,0.06,0.9,ACC
2,60,0.1,0.1,0.25,0.15,0.82,PCC
2,60,0.1,0.1,0.12,0.02,0.92,PACC
2,60,0.1,0.1,0.1,0.0,0.9,X
2,60,0.1,0.1,0.16,0.06,0.9,MAX
2,60,0.1,0.1,0.15,0.05,0.92,T50
2,60,0.1,0.1,0.14,0.04,0.93,MS
2,60,0.1,0.1,0.14,0.04,0.93,DyS
2,60,0.1,0.1,0.07,0.03,0.9,HDy
2,60,0.1,0.1,0.14,0.04,0.93,SORD
3,60,0.1,0.1,0.13,0.03,0.97,CC
3,60,0.1,0.1,0.16,0.06,0.93,ACC
3,60,0.1,0.1,0.25,0.15,0.85,PCC
3,60,0.1,0.1,0.14,0.04,0.97,PACC
3,60,0.1,0.1,0.07,0.03,0.97,X
3,60,0.1,0.1,0.11,0.01,0.98,MAX
3,60,0.1,0.1,0.18,0.08,0.92,T50
3,60,0.1,0.1,0.18,0.08,0.92,MS
3,60,0.1,0.1,0.14,0.04,0.97,DyS
3,60,0.1,0.1,0.11,0.01,0.98,HDy
3,60,0.1,0.1,0.16,0.06,0.93,SORD
1,60,0.2,0.2,0.22,0.02,0.92,CC
1,60,0.2,0.2,0.31,0.11,0.82,ACC
1,60,0.2,0.2,0.3,0.1,0.83,PCC
1,60,0.2,0.2,0.26,0.06,0.87,PACC
1,60,0.2,0.2,0.12,0.08,0.92,X
1,60,0.2,0.2,0.13,0.07,0.93,MAX
1,60,0.2,0.2,0.35,0.15,0.78,T50
1,60,0.2,0.2,0.32,0.12,0.82,MS
1,60,0.2,0.2,0.22,0.02,0.92,DyS
1,60,0.2,0.2,0.15,0.05,0.95,HDy
1,60,0.2,0.2,0.28,0.08,0.85,SORD
2,60,0.2,0.2,0.23,0.03,0.97,CC
2,60,0.2,0.2,0.33,0.13,0.87,ACC
2,60,0.2,0.2,0.31,0.11,0.88,PCC
2,60,0.2,0.2,0.28,0.08,0.92,PACC
2,60,0.2,0.2,0.18,0.02,0.98,X
2,60,0.2,0.2,0.21,0.01,0.98,MAX
2,60,0.2,0.2,0.32,0.12,0.88,T50
2,60,0.2,0.2,0.3,0.1,0.9,MS
2,60,0.2,0.2,0.26,0.06,0.93,DyS
2,60,0.2,0.2,0.14,0.06,0.95,HDy
2,60,0.2,0.2,0.29,0.09,0.92,SORD
3,60,0.2,0.2,0.23,0.03,0.87,CC
3,60,0.2,0.2,0.33,0.13,0.77,ACC
3,60,0.2,0.2,0.32,0.12,0.78,PCC
3,60,0.2,0.2,0.26,0.06,0.83,PACC
3,60,0.2,0.2,0.31,0.11,0.78,X
3,60,0.2,0.2,0.24,0.04,0.87,MAX
3,60,0.2,0.2,0.32,0.12,0.78,T50
3,60,0.2,0.2,0.31,0.11,0.78,MS
3,60,0.2,0.2,0.29,0.09,0.82,DyS
3,60,0.2,0.2,0.18,0.02,0.88,HDy
3,60,0.2,0.2,0.3,0.1,0.8,SORD
1,60,0.3,0.3,0.3,0.0,0.87,CC
1,60,0.3,0.3,0.45,0.15,0.78,ACC
1,60,0.3,0.3,0.38,0.08,0.82,PCC
1,60,0.3,0.3,0.38,0.08,0.82,PACC
1,60,0.3,0.3,0.37,0.07,0.8,X
1,60,0.3,0.3,0.37,0.07,0.8,MAX
1,60,0.3,0.3,0.42,0.12,0.82,T50
1,60,0.3,0.3,0.43,0.13,0.8,MS
1,60,0.3,0.3,0.39,0.09,0.82,DyS
1,60,0.3,0.3,0.29,0.01,0.88,HDy
1,60,0.3,0.3,0.42,0.12,0.82,SORD
2,60,0.3,0.3,0.22,0.08,0.88,CC
2,60,0.3,0.3,0.31,0.01,0.85,ACC
2,60,0.3,0.3,0.33,0.03,0.83,PCC
2,60,0.3,0.3,0.26,0.04,0.83,PACC
2,60,0.3,0.3,0.26,0.04,0.83,X
2,60,0.3,0.3,0.26,0.04,0.83,MAX
2,60,0.3,0.3,0.35,0.05,0.82,T50
2,60,0.3,0.3,0.32,0.02,0.85,MS
2,60,0.3,0.3,0.29,0.01,0.85,DyS
2,60,0.3,0.3,0.2,0.1,0.87,HDy
2,60,0.3,0.3,0.31,0.01,0.85,SORD
3,60,0.3,0.3,0.28,0.02,0.95,CC
3,60,0.3,0.3,0.41,0.11,0.83,ACC
3,60,0.3,0.3,0.36,0.06,0.87,PCC
3,60,0.3,0.3,0.36,0.06,0.87,PACC
3,60,0.3,0.3,0.26,0.04,0.93,X
3,60,0.3,0.3,0.29,0.01,0.95,MAX
3,60,0.3,0.3,0.39,0.09,0.85,T50
3,60,0.3,0.3,0.41,0.11,0.83,MS
3,60,0.3,0.3,0.34,0.04,0.9,DyS
3,60,0.3,0.3,0.25,0.05,0.92,HDy
3,60,0.3,0.3,0.39,0.09,0.85,SORD
1,60,0.4,0.4,0.45,0.05,0.88,CC
1,60,0.4,0.4,0.71,0.31,0.65,ACC
1,60,0.4,0.4,0.47,0.07,0.87,PCC
1,60,0.4,0.4,0.6,0.2,0.77,PACC
1,60,0.4,0.4,0.5,0.1,0.83,X
1,60,0.4,0.4,0.56,0.16,0.8,MAX
1,60,0.4,0.4,0.7,0.3,0.67,T50
1,60,0.4,0.4,0.71,0.31,0.65,MS
1,60,0.4,0.4,0.55,0.15,0.78,DyS
1,60,0.4,0.4,0.45,0.05,0.88,HDy
1,60,0.4,0.4,0.69,0.29,0.68,SORD
2,60,0.4,0.4,0.33,0.07,0.93,CC
2,60,0.4,0.4,0.5,0.1,0.8,ACC
2,60,0.4,0.4,0.42,0.02,0.88,PCC
2,60,0.4,0.4,0.47,0.07,0.83,PACC
2,60,0.4,0.4,0.34,0.06,0.93,X
2,60,0.4,0.4,0.37,0.03,0.93,MAX
2,60,0.4,0.4,0.6,0.2,0.77,T50
2,60,0.4,0.4,0.55,0.15,0.78,MS
2,60,0.4,0.4,0.42,0.02,0.88,DyS
2,60,0.4,0.4,0.32,0.08,0.92,HDy
2,60,0.4,0.4,0.5,0.1,0.8,SORD
3,60,0.4,0.4,0.3,0.1,0.9,CC
3,60,0.4,0.4,0.45,0.05,0.82,ACC
3,60,0.4,0.4,0.38,0.02,0.85,PCC
3,60,0.4,0.4,0.41,0.01,0.83,PACC
3,60,0.4,0.4,0.28,0.12,0.88,X
3,60,0.4,0.4,0.32,0.08,0.88,MAX
3,60,0.4,0.4,0.56,0.16,0.77,T50
3,60,0.4,0.4,0.47,0.07,0.8,MS
3,60,0.4,0.4,0.34,0.06,0.87,DyS
3,60,0.4,0.4,0.25,0.15,0.85,HDy
3,60,0.4,0.4,0.44,0.04,0.83,SORD
1,60,0.5,0.5,0.38,0.12,0.82,CC
1,60,0.5,0.5,0.59,0.09,0.78,ACC
1,60,0.5,0.5,0.43,0.07,0.77,PCC
1,60,0.5,0.5,0.5,0.0,0.77,PACC
1,60,0.5,0.5,0.42,0.08,0.78,X
1,60,0.5,0.5,0.45,0.05,0.78,MAX
1,60,0.5,0.5,0.56,0.06,0.77,T50
1,60,0.5,0.5,0.57,0.07,0.77,MS
1,60,0.5,0.5,0.49,0.01,0.78,DyS
1,60,0.5,0.5,0.35,0.15,0.82,HDy
1,60,0.5,0.5,0.56,0.06,0.77,SORD
2,60,0.5,0.5,0.38,0.12,0.88,CC
2,60,0.5,0.5,0.59,0.09,0.85,ACC
2,60,0.5,0.5,0.47,0.03,0.87,PCC
2,60,0.5,0.5,0.53,0.03,0.9,PACC
2,60,0.5,0.5,0.5,0.0,0.87,X
2,60,0.5,0.5,0.53,0.03,0.9,MAX
2,60,0.5,0.5,0.67,0.17,0.8,T50
2,60,0.5,0.5,0.62,0.12,0.85,MS
2,60,0.5,0.5,0.52,0.02,0.88,DyS
2,60,0.5,0.5,0.44,0.06,0.9,HDy
2,60,0.5,0.5,0.59,0.09,0.85,SORD
3,60,0.5,0.5,0.33,0.17,0.83,CC
3,60,0.5,0.5,0.5,0.0,0.8,ACC
3,60,0.5,0.5,0.41,0.09,0.85,PCC
3,60,0.5,0.5,0.45,0.05,0.82,PACC
3,60,0.5,0.5,0.39,0.11,0.85,X
3,60,0.5,0.5,0.37,0.13,0.83,MAX
3,60,0.5,0.5,0.56,0.06,0.8,T50
3,60,0.5,0.5,0.53,0.03,0.8,MS
3,60,0.5,0.5,0.41,0.09,0.85,DyS
3,60,0.5,0.5,0.32,0.18,0.82,HDy
3,60,0.5,0.5,0.5,0.0,0.8,SORD
1,60,0.6,0.6,0.47,0.13,0.87,CC
1,60,0.6,0.6,0.74,0.14,0.8,ACC
1,60,0.6,0.6,0.51,0.09,0.82,PCC
1,60,0.6,0.6,0.67,0.07,0.87,PACC
1,60,0.6,0.6,0.55,0.05,0.82,X
1,60,0.6,0.6,0.61,0.01,0.82,MAX
1,60,0.6,0.6,0.84,0.24,0.77,T50
1,60,0.6,0.6,0.75,0.15,0.82,MS
1,60,0.6,0.6,0.59,0.01,0.82,DyS
1,60,0.6,0.6,0.48,0.12,0.85,HDy
1,60,0.6,0.6,0.7,0.1,0.83,SORD
2,60,0.6,0.6,0.5,0.1,0.8,CC
2,60,0.6,0.6,0.79,0.19,0.75,ACC
2,60,0.6,0.6,0.51,0.09,0.78,PCC
2,60,0.6,0.6,0.69,0.09,0.82,PACC
2,60,0.6,0.6,0.55,0.05,0.78,X
2,60,0.6,0.6,0.58,0.02,0.78,MAX
2,60,0.6,0.6,0.84,0.24,0.73,T50
2,60,0.6,0.6,0.79,0.19,0.75,MS
2,60,0.6,0.6,0.63,0.03,0.77,DyS
2,60,0.6,0.6,0.52,0.08,0.78,HDy
2,60,0.6,0.6,0.76,0.16,0.77,SORD
3,60,0.6,0.6,0.53,0.07,0.9,CC
3,60,0.6,0.6,0.84,0.24,0.73,ACC
3,60,0.6,0.6,0.56,0.04,0.9,PCC
3,60,0.6,0.6,0.76,0.16,0.8,PACC
3,60,0.6,0.6,0.66,0.06,0.87,X
3,60,0.6,0.6,0.66,0.06,0.87,MAX
3,60,0.6,0.6,0.91,0.31,0.68,T50
3,60,0.6,0.6,0.85,0.25,0.73,MS
3,60,0.6,0.6,0.68,0.08,0.88,DyS
3,60,0.6,0.6,0.59,0.01,0.88,HDy
3,60,0.6,0.6,0.83,0.23,0.73,SORD
1,60,0.7,0.7,0.57,0.13,0.83,CC
1,60,0.7,0.7,0.91,0.21,0.78,ACC
1,60,0.7,0.7,0.6,0.1,0.83,PCC
1,60,0.7,0.7,0.83,0.13,0.83,PACC
1,60,0.7,0.7,0.74,0.04,0.8,X
1,60,0.7,0.7,0.77,0.07,0.83,MAX
1,60,0.7,0.7,1.0,0.3,0.7,T50
1,60,0.7,0.7,0.95,0.25,0.75,MS
1,60,0.7,0.7,0.78,0.08,0.82,DyS
1,60,0.7,0.7,0.72,0.02,0.82,HDy
1,60,0.7,0.7,0.92,0.22,0.78,SORD
2,60,0.7,0.7,0.52,0.18,0.82,CC
2,60,0.7,0.7,0.83,0.13,0.8,ACC
2,60,0.7,0.7,0.56,0.14,0.8,PCC
2,60,0.7,0.7,0.74,0.04,0.8,PACC
2,60,0.7,0.7,0.69,0.01,0.82,X
2,60,0.7,0.7,0.69,0.01,0.82,MAX
2,60,0.7,0.7,0.91,0.21,0.75,T50
2,60,0.7,0.7,0.84,0.14,0.8,MS
2,60,0.7,0.7,0.72,0.02,0.82,DyS
2,60,0.7,0.7,0.61,0.09,0.82,HDy
2,60,0.7,0.7,0.79,0.09,0.82,SORD
3,60,0.7,0.7,0.57,0.13,0.87,CC
3,60,0.7,0.7,0.91,0.21,0.78,ACC
3,60,0.7,0.7,0.58,0.12,0.85,PCC
3,60,0.7,0.7,0.79,0.09,0.85,PACC
3,60,0.7,0.7,0.69,0.01,0.85,X
3,60,0.7,0.7,0.69,0.01,0.85,MAX
3,60,0.7,0.7,0.94,0.24,0.77,T50
3,60,0.7,0.7,0.91,0.21,0.78,MS
3,60,0.7,0.7,0.73,0.03,0.83,DyS
3,60,0.7,0.7,0.64,0.06,0.87,HDy
3,60,0.7,0.7,0.89,0.19,0.82,SORD
1,60,0.8,0.8,0.57,0.23,0.77,CC
1,60,0.8,0.8,0.91,0.11,0.85,ACC
1,60,0.8,0.8,0.6,0.2,0.73,PCC
1,60,0.8,0.8,0.83,0.03,0.87,PACC
1,60,0.8,0.8,0.74,0.06,0.8,X
1,60,0.8,0.8,0.74,0.06,0.8,MAX
1,60,0.8,0.8,0.98,0.18,0.82,T50
1,60,0.8,0.8,0.95,0.15,0.85,MS
1,60,0.8,0.8,0.76,0.04,0.83,DyS
1,60,0.8,0.8,0.67,0.13,0.77,HDy
1,60,0.8,0.8,0.88,0.08,0.85,SORD
2,60,0.8,0.8,0.58,0.22,0.75,CC
2,60,0.8,0.8,0.93,0.13,0.87,ACC
2,60,0.8,0.8,0.61,0.19,0.78,PCC
2,60,0.8,0.8,0.84,0.04,0.83,PACC
2,60,0.8,0.8,0.72,0.08,0.82,X
2,60,0.8,0.8,0.77,0.03,0.83,MAX
2,60,0.8,0.8,1.0,0.2,0.8,T50
2,60,0.8,0.8,0.98,0.18,0.82,MS
2,60,0.8,0.8,0.8,0.0,0.83,DyS
2,60,0.8,0.8,0.7,0.1,0.8,HDy
2,60,0.8,0.8,0.93,0.13,0.87,SORD
3,60,0.8,0.8,0.72,0.08,0.85,CC
3,60,0.8,0.8,1.0,0.2,0.8,ACC
3,60,0.8,0.8,0.71,0.09,0.85,PCC
3,60,0.8,0.8,1.0,0.2,0.8,PACC
3,60,0.8,0.8,0.93,0.13,0.87,X
3,60,0.8,0.8,0.95,0.15,0.85,MAX
3,60,0.8,0.8,1.0,0.2,0.8,T50
3,60,0.8,0.8,1.0,0.2,0.8,MS
3,60,0.8,0.8,0.91,0.11,0.85,DyS
3,60,0.8,0.8,0.85,0.05,0.85,HDy
3,60,0.8,0.8,1.0,0.2,0.8,SORD
1,60,0.9,0.9,0.75,0.15,0.85,CC
1,60,0.9,0.9,1.0,0.1,0.9,ACC
1,60,0.9,0.9,0.74,0.16,0.83,PCC
1,60,0.9,0.9,1.0,0.1,0.9,PACC
1,60,0.9,0.9,0.98,0.08,0.92,X
1,60,0.9,0.9,1.0,0.1,0.9,MAX
1,60,0.9,0.9,1.0,0.1,0.9,T50
1,60,0.9,0.9,1.0,0.1,0.9,MS
1,60,0.9,0.9,0.95,0.05,0.93,DyS
1,60,0.9,0.9,0.92,0.02,0.95,HDy
1,60,0.9,0.9,1.0,0.1,0.9,SORD
2,60,0.9,0.9,0.73,0.17,0.83,CC
2,60,0.9,0.9,1.0,0.1,0.9,ACC
2,60,0.9,0.9,0.71,0.19,0.82,PCC
2,60,0.9,0.9,1.0,0.1,0.9,PACC
2,60,0.9,0.9,0.96,0.06,0.93,X
2,60,0.9,0.9,0.98,0.08,0.92,MAX
2,60,0.9,0.9,1.0,0.1,0.9,T50
2,60,0.9,0.9,1.0,0.1,0.9,MS
2,60,0.9,0.9,0.95,0.05,0.95,DyS
2,60,0.9,0.9,0.85,0.05,0.92,HDy
2,60,0.9,0.9,1.0,0.1,0.9,SORD
3,60,0.9,0.9,0.7,0.2,0.77,CC
3,60,0.9,0.9,1.0,0.1,0.9,ACC
3,60,0.9,0.9,0.69,0.21,0.78,PCC
3,60,0.9,0.9,1.0,0.1,0.9,PACC
3,60,0.9,0.9,0.93,0.03,0.93,X
3,60,0.9,0.9,0.98,0.08,0.92,MAX
3,60,0.9,0.9,1.0,0.1,0.9,T50
3,60,0.9,0.9,1.0,0.1,0.9,MS
3,60,0.9,0.9,0.95,0.05,0.95,DyS
3,60,0.9,0.9,0.9,0.0,0.9,HDy
3,60,0.9,0.9,1.0,0.1,0.9,SORD
1,60,1.0,1.0,0.78,0.22,0.78,CC
1,60,1.0,1.0,1.0,0.0,1.0,ACC
1,60,1.0,1.0,0.78,0.22,0.78,PCC
1,60,1.0,1.0,1.0,0.0,1.0,PACC
1,60,1.0,1.0,1.0,0.0,1.0,X
1,60,1.0,1.0,1.0,0.0,1.0,MAX
1,60,1.0,1.0,1.0,0.0,1.0,T50
1,60,1.0,1.0,1.0,0.0,1.0,MS
1,60,1.0,1.0,1.0,0.0,1.0,DyS
1,60,1.0,1.0,0.98,0.02,0.98,HDy
1,60,1.0,1.0,1.0,0.0,1.0,SORD
2,60,1.0,1.0,0.75,0.25,0.75,CC
2,60,1.0,1.0,1.0,0.0,1.0,ACC
2,60,1.0,1.0,0.72,0.28,0.72,PCC
2,60,1.0,1.0,1.0,0.0,1.0,PACC
2,60,1.0,1.0,0.98,0.02,0.98,X
2,60,1.0,1.0,1.0,0.0,1.0,MAX
2,60,1.0,1.0,1.0,0.0,1.0,T50
2,60,1.0,1.0,1.0,0.0,1.0,MS
2,60,1.0,1.0,1.0,0.0,1.0,DyS
2,60,1.0,1.0,0.96,0.04,0.97,HDy
2,60,1.0,1.0,1.0,0.0,1.0,SORD
3,60,1.0,1.0,0.82,0.18,0.82,CC
3,60,1.0,1.0,1.0,0.0,1.0,ACC
3,60,1.0,1.0,0.78,0.22,0.78,PCC
3,60,1.0,1.0,1.0,0.0,1.0,PACC
3,60,1.0,1.0,1.0,0.0,1.0,X
3,60,1.0,1.0,1.0,0.0,1.0,MAX
3,60,1.0,1.0,1.0,0.0,1.0,T50
3,60,1.0,1.0,1.0,0.0,1.0,MS
3,60,1.0,1.0,1.0,0.0,1.0,DyS
3,60,1.0,1.0,0.97,0.03,0.97,HDy
3,60,1.0,1.0,1.0,0.0,1.0,SORD
